epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,90.1908,1.34486,2.53789,1.35621,0.61312,0.41609,0.44563,0.28001,1.33776,1.7175,1.3368,0.000195219,0.000195219,0.000195219
1,87.9593,3.56871,4.60097,4.07802,0.89234,0.00621,0.00151,0.00046,3.33918,3.91511,3.6595,0.000195219,0.000195219,0.000195219
1,88.3392,3.56871,4.60097,4.07802,0.89234,0.00621,0.00151,0.00046,3.33918,3.91511,3.6595,0.000195219,0.000195219,0.000195219
1,87.9364,3.56871,4.60097,4.07802,0.89234,0.00621,0.00151,0.00046,3.33918,3.91511,3.6595,0.000195219,0.000195219,0.000195219
